Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
P1,11/01/16,Nacional,Benfica,1,4,A,0,1,A,5,4,1.62,5.5,3.7,1.6,5.4,3.7,1.55,5.75,3.8,1.62,6.26,4.04,1.62,5,3.75,1.62,5.75,3.9,1.62,46,6.26,5.54,4.04,3.78,1.66,1.6,42,2.01,1.93,1.92,1.84,26,1,1.81,1.73,2.21,2.13
P1,11/01/16,Pacos Ferreira,Setubal,2,1,H,1,1,D,1.85,3.3,4.5,1.87,3.4,4,1.9,3.3,3.7,1.85,3.3,4.5,1.9,3.49,4.73,1.83,3.25,4.2,1.85,3.4,4.6,46,1.95,1.85,3.5,3.36,4.73,4.29,41,2.25,2.14,1.75,1.68,26,-0.5,1.9,1.86,2.04,1.98
P1,15/01/16,Sp Lisbon,Tondela,2,2,D,0,1,A,1.08,10,23,1.09,8.75,23,1.12,7,14,1.1,7.5,19,1.09,12.2,36,1.08,8,23,1.08,11,29,43,1.12,1.09,12.22,9.41,36.18,27.28,39,1.48,1.41,3,2.76,28,-2.5,2.01,1.95,1.93,1.87
P1,16/01/16,Academica,Pacos Ferreira,1,1,D,1,1,D,3,3.2,2.38,3.2,3,2.3,2.8,3.2,2.3,3.1,3.1,2.38,3.13,3.29,2.49,3,3.1,2.3,3.13,3.2,2.4,44,3.27,3.03,3.29,3.14,2.49,2.37,35,2.38,2.27,1.66,1.59,25,0.25,1.85,1.81,2.12,2.04
P1,16/01/16,Estoril,Benfica,1,2,A,1,0,H,8,4,1.45,6.75,3.75,1.5,5.7,3.8,1.5,6.5,4,1.5,7.74,4.23,1.52,6.5,3.75,1.5,7,4.2,1.5,43,8,6.9,4.26,3.97,1.53,1.49,40,2.11,2.01,1.85,1.76,26,1,2.03,1.96,1.97,1.87
P1,16/01/16,Maritimo,Uniao Madeira,0,1,A,0,0,D,1.67,3.75,5,1.6,3.6,5.75,1.6,3.6,5,1.67,3.75,5.25,1.71,4,5.22,1.67,3.6,4.8,1.67,3.8,5.4,43,1.71,1.66,4,3.67,5.75,5.13,41,2.05,1.96,1.92,1.81,26,-1,2.28,2.2,1.74,1.68
P1,17/01/16,Arouca,Moreirense,1,2,A,1,1,D,2.05,3.2,3.8,2.05,3.1,3.75,2,3.2,3.4,2.15,3.2,3.5,2.22,3.3,3.68,2.05,3.1,3.6,2.15,3.25,3.6,44,2.22,2.12,3.3,3.18,3.83,3.53,35,2.39,2.29,1.62,1.58,25,-0.25,1.9,1.85,2.05,1.99
P1,17/01/16,Guimaraes,Porto,1,0,H,1,0,H,8.5,4.33,1.4,7.5,4.1,1.42,7,4.1,1.4,8,4.33,1.4,9.45,4.79,1.41,7.5,4.2,1.4,8.5,4.6,1.4,44,10,8.45,4.79,4.37,1.43,1.39,42,1.99,1.9,1.95,1.87,24,1,2.31,2.23,1.72,1.67
P1,17/01/16,Nacional,Sp Braga,2,3,A,1,1,D,4,3.4,1.91,4,3.25,1.91,3.4,3.2,2,4,3.3,1.95,4.13,3.47,2.02,3.8,3.2,1.95,4.1,3.4,1.95,44,4.44,3.94,3.47,3.32,2.02,1.94,40,2.25,2.14,1.72,1.67,26,0.5,1.96,1.89,2.02,1.95
P1,17/01/16,Rio Ave,Belenenses,1,2,A,1,2,A,1.8,3.5,4.5,1.75,3.3,4.75,1.75,3.4,4.3,1.83,3.3,4.75,1.91,3.44,4.76,1.8,3.3,4.33,1.85,3.5,4.5,43,1.91,1.82,3.5,3.35,5,4.48,40,2.27,2.15,1.72,1.67,26,-0.5,1.91,1.85,2.05,1.99
P1,18/01/16,Boavista,Setubal,4,0,H,1,0,H,2.7,3,2.8,2.7,2.8,2.85,2.5,3,2.8,2.7,2.9,2.88,2.75,3.01,3.04,2.5,3,2.8,2.55,3.1,3,43,2.75,2.58,3.1,2.99,3.07,2.89,35,2.63,2.43,1.55,1.52,24,0,1.86,1.8,2.13,2.03
