Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
G1,31/01/16,AEK,Veria,3,0,H,1,0,H,1.2,6.5,13,1.19,6.5,12,1.2,5.25,11.75,1.22,6,15,1.22,6.71,16.84,1.25,5,11,1.18,6,15,38,1.25,1.19,6.71,5.86,19,13.84,28,1.74,1.65,2.25,2.14,22,-2,2.25,2.16,1.75,1.69
G1,31/01/16,Asteras Tripolis,Levadeiakos,2,0,H,0,0,D,1.53,3.75,7,1.57,3.7,5.75,1.55,3.5,5.75,1.57,3.6,6,1.58,4.09,6.64,1.57,3.5,6,1.55,3.7,6.25,45,1.6,1.55,4.09,3.63,7,6.19,33,2.3,2.22,1.69,1.61,24,-0.75,1.8,1.73,2.2,2.1
G1,31/01/16,Giannina,Olympiakos,0,3,A,0,2,A,9.5,4.33,1.36,8.75,4.5,1.35,7,4.15,1.35,8,4.5,1.4,9.26,4.91,1.4,8.5,4.5,1.33,8,4.5,1.36,45,9.5,8.11,4.91,4.37,1.4,1.37,32,1.92,1.83,2,1.9,22,1.25,1.97,1.88,2,1.91
G1,31/01/16,Platanias,Panathinaikos,2,3,A,0,1,A,4.2,3.2,1.95,4.4,3.25,1.83,3.85,3.05,1.9,4.2,3.25,1.95,4.25,3.39,2.02,4.4,3.1,1.85,4,3.13,1.95,44,4.4,3.97,3.39,3.18,2.04,1.93,32,2.54,2.38,1.57,1.53,22,0.5,1.9,1.83,2.05,1.97
G1,31/01/16,Xanthi,Iraklis,2,0,H,1,0,H,1.73,3.3,5.5,1.8,3.2,4.75,1.7,3.1,4.95,1.75,3.25,5.25,1.77,3.45,5.86,1.8,3.1,4.75,1.73,3.25,5.2,45,1.9,1.74,3.45,3.22,5.86,5.08,33,2.72,2.53,1.51,1.48,24,-0.5,1.79,1.74,2.16,2.08
G1,06/02/16,Levadeiakos,Panthrakikos,1,1,D,0,0,D,1.73,3.4,5.25,1.75,3.4,4.75,1.75,3.1,4.6,1.85,3.25,4.75,1.81,3.45,5.45,1.85,3.1,4.4,1.8,3.2,4.8,43,1.85,1.78,3.45,3.23,5.45,4.75,33,2.7,2.53,1.5,1.47,23,-0.5,1.86,1.8,2.12,2.01
G1,06/02/16,Panathinaikos,Xanthi,0,1,A,0,0,D,1.5,3.6,8,1.42,4.25,7,1.5,3.65,6.25,1.5,3.8,7,1.54,4.23,7.11,1.5,3.6,7,1.45,3.9,7,43,1.54,1.48,4.25,3.84,8,6.71,32,2.22,2.13,1.72,1.66,21,-1.25,2.38,2.22,1.72,1.65
G1,06/02/16,Platanias,Asteras Tripolis,2,0,H,1,0,H,2.38,3,3.25,2.3,2.9,3.3,2.3,2.85,3.05,2.38,3,3.25,2.38,3.18,3.44,2.25,2.9,3.3,2.38,3,3.13,43,2.45,2.32,3.2,2.98,3.44,3.17,33,2.6,2.49,1.54,1.49,24,0,1.7,1.65,2.38,2.23
G1,07/02/16,Atromitos,AEK,1,0,H,0,0,D,3.5,3,2.25,3.4,3.1,2.15,3.3,2.95,2.15,3.5,3,2.2,3.62,3.26,2.26,3.4,3,2.15,3.5,3,2.15,43,3.62,3.38,3.26,3.05,2.27,2.17,33,2.63,2.49,1.51,1.48,23,0.25,2.02,1.94,1.94,1.86
G1,07/02/16,Iraklis,Giannina,1,0,H,1,0,H,2.3,3,3.4,2.3,2.9,3.3,2.15,2.85,3.4,2.2,3,3.6,2.22,3.15,3.89,2.25,2.88,3.4,2.2,2.9,3.5,43,2.31,2.2,3.15,2.97,3.89,3.44,33,2.88,2.67,1.44,1.43,23,-0.25,1.94,1.87,2.04,1.93
G1,07/02/16,Olympiakos,PAOK,1,0,H,1,0,H,1.33,5,9,1.3,4.75,9.75,1.25,4.75,9.25,1.29,5,11,1.3,5.6,12.8,1.29,4.75,10,1.25,5.25,11,42,1.33,1.27,5.6,5.02,12.8,10.57,35,1.83,1.74,2.16,2.03,24,-1.5,1.96,1.87,1.99,1.91
G1,07/02/16,Veria,Kallonis,2,0,H,1,0,H,1.75,3.3,5.25,1.83,3.25,4.4,1.7,3.1,4.9,1.8,3.25,5,1.78,3.5,5.62,1.85,3,4.6,1.75,3.2,5.2,42,1.85,1.75,3.55,3.25,5.62,4.92,32,2.75,2.61,1.5,1.45,22,-0.75,2.13,2.04,1.85,1.77
G1,08/02/16,Panionios,Panetolikos,2,0,H,0,0,D,2.1,3.1,3.75,2.1,2.95,3.75,2.05,2.95,3.6,2.05,3.1,3.8,2.09,3.27,4.15,2.05,3,3.75,2.05,3,3.8,41,2.13,2.04,3.27,3.06,4.15,3.74,32,2.7,2.55,1.5,1.46,22,-0.25,1.83,1.77,2.15,2.04
G1,13/02/16,AEK,Olympiakos,1,0,H,0,0,D,3.5,3.1,2.2,3.4,3.1,2.15,3.3,3.1,2.2,3.5,3.1,2.15,3.59,3.28,2.26,3.3,3.1,2.15,3.3,3.13,2.2,44,3.59,3.29,3.28,3.11,2.28,2.18,33,2.35,2.24,1.65,1.6,24,0.25,1.98,1.9,1.96,1.89
G1,13/02/16,Atromitos,Veria,0,0,D,0,0,D,1.53,3.5,7.5,1.55,3.75,6,1.5,3.55,7,1.57,3.5,7,1.52,3.98,8.75,1.57,3.3,6.5,1.5,3.6,7.5,42,1.57,1.51,3.98,3.59,8.75,7.14,31,2.64,2.52,1.51,1.47,22,-0.75,1.73,1.67,2.33,2.18
G1,13/02/16,Panthrakikos,Platanias,0,2,A,0,1,A,3,3,2.5,2.8,3,2.6,2.85,2.9,2.55,2.8,3,2.62,3.03,3.04,2.73,2.75,2.8,2.7,2.9,2.9,2.55,43,3.03,2.84,3.04,2.91,2.73,2.56,32,2.82,2.59,1.48,1.45,25,0,2.09,2.01,1.85,1.79
G1,14/02/16,Giannina,Panathinaikos,0,3,A,0,1,A,4,3.2,2,3.8,3.2,2,3.6,3.1,1.95,3.8,3.2,2.05,4.12,3.34,2.07,3.75,3.1,2,3.8,3.13,2,43,4.12,3.73,3.34,3.16,2.07,2,33,2.45,2.33,1.6,1.55,24,0.5,1.87,1.79,2.08,2.01
G1,14/02/16,Kallonis,Panionios,1,1,D,1,1,D,3.4,3,2.3,3.25,3.1,2.2,3.1,2.95,2.2,3.3,3.1,2.3,3.36,3.17,2.43,3.2,3,2.25,3.2,3,2.3,42,3.4,3.15,3.2,3.02,2.45,2.29,32,2.58,2.43,1.55,1.51,24,0.25,1.91,1.83,2.06,1.97
G1,14/02/16,Panetolikos,Levadeiakos,2,0,H,0,0,D,1.91,3.1,4.5,1.85,3.3,4.2,1.85,3.15,4.1,1.85,3.3,4.33,1.97,3.45,4.41,1.85,3.2,4.2,1.85,3.25,4.3,43,1.97,1.87,3.45,3.23,4.6,4.14,32,2.4,2.3,1.64,1.56,24,-0.5,1.97,1.88,2,1.91
G1,14/02/16,PAOK,Iraklis,0,1,A,0,0,D,1.4,4,10,1.4,4.1,8.5,1.4,4.15,8.75,1.4,4.33,9.5,1.42,4.51,10.24,1.36,4,9.5,1.36,4.2,9,43,1.42,1.37,4.51,4.13,10.5,9.1,33,2.25,2.16,1.7,1.64,23,-1.25,2.1,1.93,1.95,1.86
G1,15/02/16,Xanthi,Asteras Tripolis,0,0,D,0,0,D,2.2,3,3.6,2.1,3.1,3.6,2.1,3.05,3.6,2.1,3.1,3.8,2.13,3.24,4.02,2.15,3,3.4,2.05,3.1,3.7,43,2.2,2.08,3.24,3.07,4.02,3.62,32,2.63,2.49,1.51,1.49,23,-0.25,1.84,1.78,2.11,2.01
G1,17/02/16,Levadeiakos,Atromitos,1,1,D,0,0,D,2.75,2.88,2.5,2.9,2.9,2.55,2.85,2.85,2.6,2.9,2.9,2.6,2.96,3.07,2.76,2.87,2.8,2.6,2.88,2.88,2.6,36,2.96,2.84,3.07,2.9,2.76,2.58,28,2.86,2.66,1.5,1.43,21,0,2.06,1.99,1.89,1.82
